title,description,url,folder,tags,created,cover,highlights
Tutorials | DigitalOcean,"Technical tutorials, Q&A, events — This is an inclusive place where developers can find or lend support and discover new ways to contribute to the community.",https://www.digitalocean.com/community/tutorials,Tutorials,Resources,2022-02-22T15:39:54.357Z,https://www.digitalocean.com/_next/static/media/social-share-default.e8530e9e.jpeg,
"HTML List – How to Use Bullet Points, Ordered, and Unordered Lists","Listing items on a web page is a common task you'll have to do as a web developer. You may have to list shopping cart items, the order of students based on their grades, dogs with the loudest bark – and so on. So you need to know the different",https://www.freecodecamp.org/news/html-list-how-to-use-bullet-points-ordered-and-unordered-lists/,Tutorials,"Training Resources, Tutorial",2022-02-17T16:08:56.453Z,https://www.freecodecamp.org/news/content/images/2021/07/freeCodeCamp-Cover-1.png,
Articles,"Articles on ASP.NET MVC, C#, JavaScript, jQuery, LINQ, AngularJS etc.",https://www.tutorialsteacher.com/articles,Tutorials,Training Resources,2022-02-15T05:58:52.256Z,https://www.tutorialsteacher.com/assets/images/fbshare.jpg,
Free Online Courses to Power Your Future | SkillUp by Simplilearn,Simplilearn SkillUp is the go-to place for✔️free online courses on today's top skills from global experts. Choose your skill and start your free learning now!,https://www.simplilearn.com/skillup-free-online-courses,Tutorials,"Concepts, Programming, Training Resources, Tutorial, Analytics",2022-02-11T16:56:47.681Z,https://www.simplilearn.com/ice9/assets/freemium/skillup-logo.svgz,
https://likegeeks.com/3d-plotting-in-python/,,https://likegeeks.com/3d-plotting-in-python/,Tutorials,Training Resources,2022-02-09T13:55:41.671Z,,
Computer Programming Tutorial Library - Studytonight,"Simple Tutorial for Computer Programming Languages and Subjects like Core Java, C++, DBMS, Servlet, Maven, C Language, Operating System, Github, Ruby, Jenkins, Computer Networks, SQL, Python, Network Programming, Game Development with Unity Engine, Java 10, Java 11, Spring Boot, Spring, Matplotlib, Tkinter, Numpy, etc.",https://www.studytonight.com/library/,Tutorials,"Tutorial, Concepts, Documentation, Programming, Training Resources",2022-02-04T12:16:59.254Z,https://s3.studytonight.com/curious/uploads/pictures/1608104694-1.jpg,
TypeScript: JavaScript With Syntax For Types.,Typescript,https://www.typescriptlang.org/,Typescript,Typescript,2022-11-21T12:51:36.671Z,,
10 Best TypeScript Courses to Take in 2023 — Class Central,Typescript,"https://www.classcentral.com/report/best-typescript-courses/#:~:text=Learn%20TypeScript%20by%20Codecademy%20is,familiar%20with%20how%20TypeScript%20works.",Typescript,Typescript,2023-02-10T10:38:46.945Z,https://www.classcentral.com/report/wp-content/uploads/2022/08/TypeScript-BCG-Banner.png,
TypeScript: Handbook - The TypeScript Handbook,TypeScript,https://www.typescriptlang.org/docs/handbook/intro.html,Typescript,Typescript,2023-02-10T09:01:32.670Z,,
Automattic Design Inclusive Design Checklist – Automattic Design,Design Checklist,https://automattic.design/inclusive/,UI,"Front end, HTML",2022-08-23T08:42:58.928Z,https://a8cdesignsimple.files.wordpress.com/2020/09/design_icon-1.png?w=197,
Figma Course - learnux.io,UI UX Design,https://learnux.io/course/figma/working-with-images,UI,"Front end, UI UX Design",2022-08-23T08:59:57.922Z,https://learnux.io/uploads/vectors/figma-course-0.jpg,
Design Thinking Tools Archive - Designorate,Design,https://www.designorate.com/category/design-thinking/,UI,UI UX Design,2022-11-20T18:53:37.188Z,,
Elements of Design | Smiley Cat,UI,https://www.smileycat.com/category/elements-of-design/,UI,UI UX Design,2022-11-20T17:58:41.767Z,,
Usability Tip: Interfaces Need Rhythm - | UX Magazine,Magazine,"https://uxmag.com/articles/usability-tip-interfaces-need-rhythm#:~:text=Rhythm%20helps%20users%20move%20forward%20and%20make%20progress.,pages%20to%20present%20seamless%20experiences.",UI,"CSS, Programming",2022-12-13T17:35:59.773Z,https://uxmag.com/wp-content/uploads/2014/07/usability-tip-interface-rhythm-small.jpg,
Usability glossary | Usability Body of Knowledge,Usability BOK,https://www.usabilitybok.org/glossary,UI,"UI, Front end",2023-02-24T14:29:36.706Z,,
Postel’s Law | Laws of UX,UX Laws,https://lawsofux.com/postels-law/,UI,"UI UX Design, User centered design, References",2023-01-25T14:06:01.265Z,https://lawsofux.com/postels-law/social.png,
10 Usability Examples to Improve Your Website | ClickUp,Usability,https://clickup.com/blog/usability-testing-examples/,UI,UX,2022-12-16T11:11:00.639Z,https://clickup.com/blog/wp-content/uploads/2022/12/usability-testing-examples.png,
User Testing: The Ultimate How-To Guide,UX,https://careerfoundry.com/en/blog/ux-design/user-testing-design-thinking/,UI,"User centered design, UX",2022-12-13T08:43:58.153Z,https://dpbnri2zg3lc2.cloudfront.net/en/wp-content/uploads/2021/01/user_testing_3.png,
User Centered Design Principles & Methods | Adobe XD Ideas,User centered Design,https://xd.adobe.com/ideas/principles/human-computer-interaction/user-centered-design/,UI,User centered design,2022-12-12T08:26:30.951Z,https://xd.adobe.com/ideas/wp-content/uploads/2019/10/User-Centered-Design-Principles-Methods.jpg,
Home — UIE,UI,https://www.uie.com/,UI,"UI UX Design, Concepts",2022-11-20T18:13:14.567Z,https://asset.uie.com/img/logo/uie_red_l.png,
Design patterns,Design,https://ui-patterns.com/patterns,UI,"UI UX Design, Front end",2022-11-20T18:06:13.553Z,,
14 UX Deliverables: What will I be making as a UX designer? | Interaction Design Foundation (IxDF),UX/UI,https://www.interaction-design.org/literature/article/7-ux-deliverables-what-will-i-be-making-as-a-ux-designer,UI,UI UX Design,2022-08-25T06:39:50.412Z,https://public-images.interaction-design.org/literature/articles/heros/article_131015_hero_625fd87db67238.60690723.jpg,
Combining Wireframes & Sitemaps for Creating Effective User Flows | Adobe XD Ideas,UX/UI,https://xd.adobe.com/ideas/process/wireframing/wireframe-map-tips-for-clean-user-flow/,UI,UI UX Design,2022-08-25T06:36:11.015Z,https://xd.adobe.com/ideas/wp-content/uploads/2021/01/wireframe-map-tips-for-clean-user-flow.png,
Getting started | Angular Material,Angular,https://material.angular.io/,UI,"References, Front end",2022-08-07T07:51:47.618Z,https://material.angular.io/assets/img/site-preview.png,
A post shared by Alex Benton | UX Designer (@alexbenton.ux),Ux,https://www.instagram.com/reel/Cf3_KsmjoN2/?igshid=MDJmNzVkMjY=,UI,"Front end, HTML",2022-07-22T03:25:12.325Z,https://scontent.cdninstagram.com/v/t51.2885-15/292920930_774818870380046_6183070837122420751_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=Q92jo7N_kI4AX_thXqj&edm=AMO9-JQAAAAA&ccb=7-5&oh=00_AT9txlO24OzuDfssNR5EZI8v1MiHwVSsHN5CUo6M9xELEg&oe=62DAB48F&_nc_sid=b9f2ee,
HTML elements reference - HTML: HyperText Markup Language | MDN,HTML,https://developer.mozilla.org/en-US/docs/Web/HTML/Element,UI,HTML,2022-07-12T15:28:28.129Z,https://developer.mozilla.org/mdn-social-share.cd6c4a5a.png,
Performance & Organization - Learn to Code Advanced HTML & CSS,Advanced HTML,https://learn.shayhowe.com/advanced-html-css/performance-organization/,UI,HTML,2022-07-11T12:55:30.712Z,,
Recently viewed – Figma,Figma,https://www.figma.com/files/recent?fuid=1128168392745244928,UI,HTML,2022-07-11T03:38:58.974Z,,
🔑 GitHub Login Problem,Glich,https://glitch.com/signin/github?code=ad7f4069de24cf12868e,UI,HTML,2022-07-10T18:01:49.512Z,https://cdn.glitch.me/605e2a51-d45f-4d87-a285-9410ad350515%2Fglitch-social.png?v=1619667563754,
Jank Free: Let's Make the Web Silky Smooth!,Jankfree,http://jankfree.org/,UI,"HTML, CSS, Javascript",2022-07-10T16:20:47.090Z,,
Color theme | Adobe Color,"Cranberry Splash, Byzantium, Tealish, Xanthous, Quince Jelly are represented by this color theme",https://color.adobe.com/color-palette-generator-color-theme-9258820/,UI,"HTML, CSS",2022-07-10T06:03:04.602Z,https://color.adobe.com/media/theme/9258820.png,
Bootstrap Studio - The Revolutionary Web Design Tool,Bootstrap,https://bootstrapstudio.io/,UI,"HTML, CSS, Javascript",2022-07-10T11:05:32.077Z,https://bootstrapstudio.io/assets/img/shot.jpg,
Pinegrow Web Editor | Website Builder for Professionals,Css framework,https://pinegrow.com/,UI,"HTML, CSS",2022-07-10T06:59:17.433Z,,
Tailwind CSS - Rapidly build modern websites without ever leaving your HTML.,User Interface,https://tailwindcss.com/,UI,"HTML, CSS",2022-07-10T06:24:44.833Z,https://tailwindcss.com/_next/static/media/social-card-large.f6878fd8df804f73ba3f1a271122105a.jpg,
".NET, Xamarin, JavaScript, Angular UI components | Syncfusion",UI,https://www.syncfusion.com/,UI,Front end,2022-05-10T17:20:20.398Z,https://cdn.syncfusion.com/content/images/company-logos/Syncfusion_Logo_Image.png,
Smashing Magazine — For Web Designers And Developers,Smashing Magazine,https://www.smashingmagazine.com/,UI,"Javascript, Front end",2022-05-04T16:51:56.659Z,,
Color Hex Color Codes,Color code,https://www.color-hex.com/,UI,Front end,2022-04-12T11:36:04.342Z,,"Highlight:Color-hex g

Highlight:RGB,HSL,HSV and CMYK)"
"45 Front End Developer Tools. Front End Tools | by Niemvuilaptrinh | Feb, 2022 | Level Up Coding",45 Front End Developer Tools,https://us.niemvuilaptrinh.com/article/45-front-end-developer-tools,UI,Front end,2022-03-18T13:49:09.793Z,,
Ubuntu Manpage: Welcome,Ubutu,https://manpages.ubuntu.com/,Unix,O/S,2022-03-08T05:03:52.001Z,,
An illustrated guide to 12 Factor Apps | Enable Architect,Redhat,https://www.redhat.com/architect/12-factor-app,Unix,"web, O/S",2022-08-26T08:00:55.821Z,https://www.redhat.com/architect/sites/default/files/styles/google_discover/public/2021-02/twelve-12-factor-app-stairs-redhat-architect.jpg?itok=ZuRm4GFe,
The Network Administrators' Guide,Network,https://tldp.org/LDP/nag/node1.html,Unix,O/S,2022-08-04T12:23:58.603Z,,
Linux Bash Commands: 101 Bash Commands and Tips for Beginners to Experts - DEV Community,Bash,https://dev.to/awwsmm/101-bash-commands-and-tips-for-beginners-to-experts-30je,Unix,O/S,2022-06-16T08:49:11.133Z,"https://res.cloudinary.com/practicaldev/image/fetch/s--7vliutG8--/c_imagga_scale,f_auto,fl_progressive,h_500,q_auto,w_1000/https://thepracticaldev.s3.amazonaws.com/i/mhlzt5ctquamg3z9i2r7.jpg",
UNIX Basic commands: ls,Unix,https://www.techonthenet.com/unix/basic/ls.php,Unix,O/S,2022-03-12T04:23:06.339Z,,
"Parallels: Mac & Windows Virtualization, Remote Application Server, Mac Management Solutions",Virtualization,https://www.parallels.com/,Virtualization,"virtualization, Cloud computing",2022-07-09T13:40:44.314Z,https://www.parallels.com/fileadmin/_processed_/0/3/csm_default-og-logo_185e939c94.png,
Oracle VM VirtualBox,Virtualization,https://www.virtualbox.org/,Virtualization,"virtualization, Cloud computing",2022-07-09T13:38:16.078Z,,
Desktop Hypervisor Solutions | VMware,Virtualization,https://www.vmware.com/products/desktop-hypervisor.html,Virtualization,"Programming, Cloud computing, Cloud, virtualization",2022-07-09T13:34:09.120Z,,
"Five Advanced Data Visualizations All Data Scientists Should Know | by Terence Shin | Jul, 2022 | Towards Data Science",Data visualization,https://towardsdatascience.com/five-advanced-data-visualizations-all-data-scientists-should-know-e042d5e1f532,Visualization,"visualization, Data",2022-07-18T05:51:44.180Z,https://miro.medium.com/max/1200/1*AQljP62mBu7xGnWF5R2GdA.jpeg,
Visual Studio Magazine Home -- Visual Studio Magazine,Visual Studio,https://visualstudiomagazine.com/home.aspx?m=1,VS,References,2022-04-01T08:02:10.772Z,https://visualstudiomagazine.com/~/media/ECG/visualstudiomagazine/VSMlogoOG.jpg,
4 Ways To Boost Your Vue.js App With Webpack - Vue.js Developers,Vue,https://vuejsdevelopers.com/2017/06/18/vue-js-boost-your-app-with-webpack/,Vue,Vue,2022-04-28T04:11:24.464Z,https://vuejsdevelopers.com/images/posts/vue_webpack.jpg,
Learn VueJS Framework Free Course from the Ground Up,Vue,https://www.eduonix.com/courses/Web-Development/learn-web-development-using-vuejs,Vue,Framework,2022-04-27T14:11:01.619Z,https://cdn.eduonix.com/assets/images/header_img/20170301154710.jpg,
Vue.js Examples,Vue,https://vuejsexamples.com/,Vue,"Vue, Front end, Programming",2022-04-19T15:18:47.358Z,,
Vue.js - The Progressive JavaScript Framework | Vue.js,,https://vuejs.org/,Vue,"Framework, Documentation",2022-04-14T04:39:10.496Z,https://vuejs.org/images/logo.png,
The Apache Kafka Handbook – How to Get Started Using Kafka,Kafka,https://www.freecodecamp.org/news/apache-kafka-handbook/#event-streaming-and-event-driven-architectures,Web Dev,"CSS, CSS Reference",2023-02-06T14:44:42.628Z,https://www.freecodecamp.org/news/content/images/2023/02/apache-kafka-handbook.png,
Front-End Development: The Complete Guide,Web,https://cloudinary.com/guides/front-end-development/front-end-development-the-complete-guide,Web Dev,web,2023-01-18T10:32:48.259Z,"https://res.cloudinary.com/cloudinary-marketing/image/upload/f_auto,q_auto/v1597642219/creative_source/Brand/Social%20Images/Cld_SocShare_Card_FB_2020.png",
Reactive JavaScript: The evolution of front-end architecture | InfoWorld,Front End,https://www.infoworld.com/article/3661810/reactive-javascript-the-evolution-of-front-end-architecture.html,Web Dev,web,2023-01-18T10:27:34.029Z,"https://images.idgesg.net/images/article/2019/01/geometric_architecture_mirrored_network_structure_by_drmakete_lab_cc0_via_unsplash_1200x800-100784624-large.jpg?auto=webp&quality=85,70",
Angular 15 promises to simplify development,"Update due in November will stabilize standalone component APIs, introduce a new way to compose UI logic, and mark the end of the Protractor testing framework.",https://www.infoworld.com/article/3669889/angular-15-promises-to-simplify-development.html,Web Dev,,2023-01-18T07:19:42.107Z,"https://images.idgesg.net/images/article/2020/02/cia-triad_security_triangle-glowing_binary_process_by-nolimit46-getty_2400x1600-100831589-large.jpg?auto=webp&quality=85,70",
What are Computer Laws?,Hope,https://www.computerhope.com/jargon/c/computer-laws.htm,Web Dev,"Cloud, References",2023-01-12T07:58:08.809Z,https://www.computerhope.com/cdn/freehelp.jpg,
HTTP/3 Is Now a Standard: Why Use It and How to Get Started - The New Stack,Http/3,https://thenewstack.io/http-3-is-now-a-standard-why-use-it-and-how-to-get-started/,Web Dev,Http/3,2023-01-09T10:07:08.024Z,https://cdn.thenewstack.io/media/2022/07/1d0f0e30-shutterstock_1815160604.jpg,
Apache Lucene - Apache Lucene Core,Lucene,https://lucene.apache.org/core/,Web Dev,"License, Apache",2023-01-03T16:27:32.029Z,https://lucene.apache.org/theme/images/lucene/lucene_og_image.png?v=0e493d7a,
25 Latest Web Development Trends to Follow in 2023 | GMI,Web,https://www.globalmediainsight.com/blog/web-development-trends/#amp,Web Dev,"web, Developer",2022-12-21T08:31:27.918Z,https://www.globalmediainsight.com/blog/wp-content/uploads/2021/12/Web-Development-Trends.jpg,
15 Web Development Trends You Need To Know in 2023 | Codica,Web Development,https://www.codica.com/blog/top-web-development-trends/,Web Dev,"Programming, web, Web Development MDN",2022-12-21T07:10:03.150Z,https://www.codica.com/static/96f7ad19d51d89613764b38d9c647131/ccec0/OG_banner_min_00faf4190f.jpg,
W3C Wiki,W3,https://www.w3.org/wiki/Main_Page,Web Dev,web,2022-11-16T12:06:54.937Z,,
How Much does Website Development Cost in 2022?,,https://appinventiv.com/blog/how-much-does-it-cost-to-make-a-website/,Web Dev,Web Development MDN,2022-11-18T13:50:00.836Z,https://appinventiv.com/wp-content/uploads/sites/1/2022/10/Banner.webp,
"Web Crawling: Overview, Way it Works & Real-life Examples",Web Crawl,https://research.aimultiple.com/web-crawler/,Web Dev,"web crawling, web",2022-11-16T12:27:04.160Z,https://research.aimultiple.com/wp-content/uploads/2020/12/web-crawler-1.png,
The Case for JPEG XL,The recent decision by Chrome developers to no longer support JPEG XL has sent a ripple through the developer community and is a bit premature given the relative newness of the image format.,https://cloudinary.com/blog/the-case-for-jpeg-xl?utm_source=tldrnewsletter,Web Dev,"Developer, Documentation, Front end",2022-11-06T03:33:42.601Z,https://res.cloudinary.com/cloudinary-marketing/images/v1667407099/Cld_Blog_FeatImg_Nov2k22_JPEG-XL/Cld_Blog_FeatImg_Nov2k22_JPEG-XL-png?_i=AA,
What is the Jamstack? | Jamstack,Web development,https://jamstack.org/what-is-jamstack/,Web Dev,"Front end, Developer",2022-09-27T15:11:20.341Z,https://www.jamstack.org/img/og/default-og-image.png,
