title,Description,URL,Category,tags
Bootstrap Studio - The Revolutionary Web Design Tool,Bootstrap,https://bootstrapstudio.io/,UI,"HTML, CSS, Javascript"
Pinegrow Web Editor | Website Builder for Professionals,Css framework,https://pinegrow.com/,UI,"HTML, CSS"
Tailwind CSS - Rapidly build modern websites without ever leaving your HTML.,User Interface,https://tailwindcss.com/,UI,"HTML, CSS"
".NET, Xamarin, JavaScript, Angular UI components | Syncfusion",UI,https://www.syncfusion.com/,UI,Front end
Smashing Magazine — For Web Designers And Developers,Smashing Magazine,https://www.smashingmagazine.com/,UI,"Javascript, Front end"
Color Hex Color Codes,Color code,https://www.color-hex.com/,UI,Front end
"45 Front End Developer Tools. Front End Tools | by Niemvuilaptrinh | Feb, 2022 | Level Up Coding",45 Front End Developer Tools,https://us.niemvuilaptrinh.com/article/45-front-end-developer-tools,UI,Front end
Ubuntu Manpage: Welcome,Ubutu,https://manpages.ubuntu.com/,Unix,O/S
An illustrated guide to 12 Factor Apps | Enable Architect,Redhat,https://www.redhat.com/architect/12-factor-app,Unix,"web, O/S"
The Network Administrators' Guide,Network,https://tldp.org/LDP/nag/node1.html,Unix,O/S
Linux Bash Commands: 101 Bash Commands and Tips for Beginners to Experts - DEV Community,Bash,https://dev.to/awwsmm/101-bash-commands-and-tips-for-beginners-to-experts-30je,Unix,O/S
UNIX Basic commands: ls,Unix,https://www.techonthenet.com/unix/basic/ls.php,Unix,O/S
"Parallels: Mac & Windows Virtualization, Remote Application Server, Mac Management Solutions",Virtualization,https://www.parallels.com/,Virtualization,"virtualization, Cloud computing"
Oracle VM VirtualBox,Virtualization,https://www.virtualbox.org/,Virtualization,"virtualization, Cloud computing"
Desktop Hypervisor Solutions | VMware,Virtualization,https://www.vmware.com/products/desktop-hypervisor.html,Virtualization,"Programming, Cloud computing, Cloud, virtualization"
"Five Advanced Data Visualizations All Data Scientists Should Know | by Terence Shin | Jul, 2022 | Towards Data Science",Data visualization,https://towardsdatascience.com/five-advanced-data-visualizations-all-data-scientists-should-know-e042d5e1f532,Visualization,"visualization, Data"
Visual Studio Magazine Home -- Visual Studio Magazine,Visual Studio,https://visualstudiomagazine.com/home.aspx?m=1,VS,References
4 Ways To Boost Your Vue.js App With Webpack - Vue.js Developers,Vue,https://vuejsdevelopers.com/2017/06/18/vue-js-boost-your-app-with-webpack/,Vue,Vue
Learn VueJS Framework Free Course from the Ground Up,Vue,https://www.eduonix.com/courses/Web-Development/learn-web-development-using-vuejs,Vue,Framework
Vue.js Examples,Vue,https://vuejsexamples.com/,Vue,"Vue, Front end, Programming"
Vue.js - The Progressive JavaScript Framework | Vue.js,,https://vuejs.org/,Vue,"Framework, Documentation"
The Apache Kafka Handbook – How to Get Started Using Kafka,Kafka,https://www.freecodecamp.org/news/apache-kafka-handbook/#event-streaming-and-event-driven-architectures,Web Dev,"CSS, CSS Reference"
Front-End Development: The Complete Guide,Web,https://cloudinary.com/guides/front-end-development/front-end-development-the-complete-guide,Web Dev,web
Reactive JavaScript: The evolution of front-end architecture | InfoWorld,Front End,https://www.infoworld.com/article/3661810/reactive-javascript-the-evolution-of-front-end-architecture.html,Web Dev,web
Angular 15 promises to simplify development,"Update due in November will stabilize standalone component APIs, introduce a new way to compose UI logic, and mark the end of the Protractor testing framework.",https://www.infoworld.com/article/3669889/angular-15-promises-to-simplify-development.html,Web Dev,
What are Computer Laws?,Hope,https://www.computerhope.com/jargon/c/computer-laws.htm,Web Dev,"Cloud, References"
HTTP/3 Is Now a Standard: Why Use It and How to Get Started - The New Stack,Http/3,https://thenewstack.io/http-3-is-now-a-standard-why-use-it-and-how-to-get-started/,Web Dev,Http/3
Apache Lucene - Apache Lucene Core,Lucene,https://lucene.apache.org/core/,Web Dev,"License, Apache"
25 Latest Web Development Trends to Follow in 2023 | GMI,Web,https://www.globalmediainsight.com/blog/web-development-trends/#amp,Web Dev,"web, Developer"
15 Web Development Trends You Need To Know in 2023 | Codica,Web Development,https://www.codica.com/blog/top-web-development-trends/,Web Dev,"Programming, web, Web Development MDN"
W3C Wiki,W3,https://www.w3.org/wiki/Main_Page,Web Dev,web
How Much does Website Development Cost in 2022?,,https://appinventiv.com/blog/how-much-does-it-cost-to-make-a-website/,Web Dev,Web Development MDN
"Web Crawling: Overview, Way it Works & Real-life Examples",Web Crawl,https://research.aimultiple.com/web-crawler/,Web Dev,"web crawling, web"
The Case for JPEG XL,The recent decision by Chrome developers to no longer support JPEG XL has sent a ripple through the developer community and is a bit premature given the relative newness of the image format.,https://cloudinary.com/blog/the-case-for-jpeg-xl?utm_source=tldrnewsletter,Web Dev,"Developer, Documentation, Front end"
What is the Jamstack? | Jamstack,Web development,https://jamstack.org/what-is-jamstack/,Web Dev,"Front end, Developer"
Introduction - Angular Succinctly Ebook | Syncfusion,Angular,https://www.syncfusion.com/succinctly-free-ebooks/angular-succinctly/introduction,Web Dev,Tutorial
WebAssembly,Web Development,https://webassembly.org/getting-started/developers-guide/,Web Dev,"Programming, Web Development MDN"
WebAssembly | MDN,Web Assembly,https://developer.mozilla.org/en-US/docs/WebAssembly,Web Dev,web
WebAssembly,Web Assembly,https://webassembly.org/,Web Dev,"web, Documentation"
What is A Mobile Developer? | Mobile App Developer Definition,Webopedia,https://www.webopedia.com/definitions/mobile-developer/,Web Dev,Concepts
SEO and Online Marketing Knowledge Base - Seobility Wiki,Seo,https://www.seobility.net/en/wiki/Main_Page,Web Dev,"SEO, Wiki"
Setup - AngularDart Succinctly Ebook | Syncfusion,Angular,https://www.syncfusion.com/succinctly-free-ebooks/angulardart-succinctly/setup,Web Dev,"Developer, Documentation"
The Twelve-Factor App,12 Factor app,https://12factor.net/,Web Dev,"Web Development MDN, References"
Learningwebdesign,Website,https://learningwebdesign.com,Web Dev,"Programming, References, Web Development MDN"
Canvas in HTML | Explained with Examples,Canvas,https://linuxhint.com/canvas-html-examples/,Web Dev,"References, Web Development MDN"
advanced web technologies: Topics by WorldWideScience.org,World Wide Web,https://worldwidescience.org/topicpages/a/advanced+web+technologies.html,Web Dev,Concepts
Scrapy | Resources,Web  Scrapping,https://scrapy.org/resources/,Web Dev,"web crawling, web scrapping"
Web Crawling vs Web Scraping,Web scrapping,"https://brightdata.com/blog/guest-post/web-crawling-vs-web-scraping#:~:text=The%20web%20crawling%20process%20usually,target%20data%20from%20web%20pages.",Web Dev,web crawling
Low Code Automation Platform-Neutrinos,Lowcode,https://goneutrinos.com/,Web Dev,"Nuetrinos, Concepts"
Coolors - The super fast color palettes generator!,Color,https://coolors.co/,Web Dev,"Developer, References"
Coding Rooms,Coding Room,https://app.codingrooms.com/w/ooDCr6FwIDLn,Web Dev,"CSS, Front end, HTTP"
25 Latest Web Development Trends to Follow in 2022 | GMI,25 Best Web Development Trends to follow in 2022. Take a look at the latest trends that can use in 2022 & beyond.,https://www.globalmediainsight.com/blog/web-development-trends/,Web Dev,"Web Development MDN, Programming, Javascript Framework, HTTP, Front end, Framework"
Introduction to Progressive Web App Architectures | Google Developers,PWA,https://developers.google.com/web/ilt/pwa/introduction-to-progressive-web-app-architectures,Web Dev,"Developer, Documentation"
Getting Started,Auth01,https://manage.auth0.com/dashboard/us/dev-480iie27/,Web Dev,Auth01
Import an existing project from a Git repository | Netlify,Netlify,https://app.netlify.com/start,Web Dev,Programming
Cheat Sheet : All Cheat Sheets in one page,Cheat Sheets,http://www.cheat-sheets.org/,Web Dev,Cheat Sheets
Profile Auth,Auth,https://manage.auth0.com/dashboard/us/dev-480iie27/profile,Web Dev,Developer
Firebug,Developer tools,https://getfirebug.com/,Web Dev,Programming
Welcome! - The Apache HTTP Server Project,HTTP,https://httpd.apache.org/,Web Dev,HTTP
What is Spring Framework? - Definition from WhatIs.com,Spring,https://www.techtarget.com/searchapparchitecture/definition/Spring-Framework,Web Dev,"Spring, Spring Boot"
https://devqa.io/menu/,DevQA,https://devqa.io/menu/,Web Dev,QA
HTTP Status Codes,HTTP Codes,https://www.restapitutorial.com/httpstatuscodes.html,Web Dev,"Programming, Front end, Documentation"
Learn,Web Development,https://web.dev/learn/#principles,Web Dev,Developer
"MEAN.JS - Full-Stack JavaScript Using MongoDB, Express, AngularJS, and Node.js",MEAN,http://meanjs.org/,Web Dev,"Framework, Front end, Javascript Framework, Programming"
CodeCheef | A Blue Print For Programmer,Code,https://www.codecheef.org/,Web Dev,"Programming, Front end"
Browsersync - Time-saving synchronised browser testing,Browser testing,https://browsersync.io/,Web Dev,Front end
Getting Started - Developer guides | MDN,Ajax,https://developer.mozilla.org/en-US/docs/Web/Guide/AJAX/Getting_Started,Web Dev,"Documentation, Concepts, Developer, Framework, Javascript Framework"
OverAPI.com | Collecting all the cheat sheets,Cheatsheets,https://overapi.com/,Web Dev,"Concepts, Cheat Sheets"
PHP: Hypertext Preprocessor,PHP,https://www.php.net/index.php,Web Dev,"Concepts, Developer, IDE"
Hire Freelance Developers from the Top 3% - Toptal®,,https://www.toptal.com/developers,Web Dev,Developer
ESLint - Pluggable JavaScript linter,Eslint,https://eslint.org/,Web Dev,Developer
10 Best IDEs for React.JS in 2022 - Flatlogic Blog,ide,https://flatlogic.com/blog/best-10-ides-for-react-js-for-2021/,Web Dev,IDE
Roadmap to become a Web Developer in 2022,Road map,https://flaviocopes.com/roadmap-web-developer-2022/,Web Dev,"Javascript Framework, Roadmap"
Resource Center,Pluralsight,https://www.pluralsight.com/resource-center,Web Dev,Blog
Getting started with Feathers | FeathersJS,Feathers,https://docs.feathersjs.com/guides/,Web Dev,Framework
DEV Community 👩‍💻👨‍💻,Development,https://dev.to/,Web Dev,Blog
Aptana,IDE,http://www.aptana.com/,Web Dev,IDE
The 2022 Frontend and Backend Developer RoadMap [UPDATED],"A blog about Java, Programming, Algorithms, Data Structure, SQL, Linux, Database, Interview questions, and my personal experience.",https://javarevisited.blogspot.com/2019/02/the-2019-web-developer-roadmap.html?m=1&s=09#axzz63HbZbxLC,Web Dev,Roadmap
Dynamically add Elements using jQuery and Save data to Database,The example in this article shows you how to Add Textbox and Button Dynamically using jQuery and Save Data to an SQL Server Table using Asp.Net Web Method,https://www.encodedna.com/jquery/dynamically-add-textbox-in-jquery-and-save-data-to-sqlserver-using-webmethod.htm,Web Dev,Blog
Angular - Introduction to the Angular Docs,Angular is a platform for building mobile and desktop web applications.     Join the community of millions of developers who build compelling user interfaces with Angular.,https://angular.io/docs,Web Dev,Javascript Framework
Flutter - Build apps for any screen,"Flutter transforms the entire app development process. Build, test, and deploy beautiful mobile, web, desktop, and embedded apps from a single codebase.",https://flutter.dev/,Web Dev,Flutter
Most Popular Web Development Framework in 2022 - DZone Web Dev,Here is the list of the ten most popular web development frameworks in 2022 that you can use to develop your websites and web applications.,https://dzone.com/articles/most-popular-web-development-framework-in-2022,Web Dev,Framework
Git Essentials - Git for Everybody,Git Essentials Course,https://gitforeverybody.com/git-essentials/,Web Dev,"GIT Training lessons, GIT"
Web technology for developers | MDN,"The open Web presents incredible opportunities for developers. To take full advantage of these technologies, you need to know how to use them. Below you'll find links to our Web technology documentation.",https://developer.mozilla.org/en-US/docs/Web,Web Dev,Web Development MDN
10 Best Bookmark Managers to Save and Organize Links,"Handling large influx of data on the web is hard, and that's what Bookmarks are for. Here are 10 powerful and best Bookmark Managers to get your work easy.",https://beebom.com/best-bookmark-managers/,Web Dev,Bookmark
Top 10 Web3 Replacements for Outdated Web2 Platforms,Web3,https://www.analyticsinsight.net/top-10-web3-replacements-for-outdated-web2-platforms/,Web3,"Web3, Decentralized"
26 YouTube Channels To Boost Your Web Development Career in 2019 - Optimizer WP,YouTube,https://optimizerwp.com/web-development-tutorial-youtube/#sidr,YouTube,server
15 Java YouTube Channels You Should Follow in 2021 | by Ramesh Fadatare | Medium,Youtube,https://rameshfadatare.medium.com/15-java-youtube-channels-you-should-follow-in-2021-77fa41ea092,YouTube,"YouTube, Java"
